abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"Also in the Morning Buzz: proposals to name a lieutenant governor, recriminations over ground zero reconstruction and more headlines from local papers.",https://cityroom.blogs.nytimes.com/2009/07/07/blogs/07cityroom-summerti55269.html,"Also in the Morning Buzz: proposals to name a lieutenant governor, recriminations over ground zero reconstruction and more headlines from local papers.","Many New Yorkers view summer as a time for vacations, camp and lazy days at the beach. But city officials have been preparing for quite a different summer ritual: the swelling of the population of homeless families.",,,The New York Times,[],[],2009-07-07T12:00:12+0000,article,None,Blogs,Web Log,nyt://article/c591476f-68b2-5489-a51c-1512a7558c79,1006,nyt://article/c591476f-68b2-5489-a51c-1512a7558c79,Summertime Surge in Homeless Families,City Room,,Summertime Surge in Homeless Families,,,,By SEWELL CHAN,"[{'firstname': 'Sewell', 'middlename': None, 'lastname': 'CHAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Novelty sharpens the mind, researchers say.",https://newoldage.blogs.nytimes.com/2009/06/11/can-dementia-be-prevented/,"Novelty sharpens the mind, researchers say.","At the age of 78, Bob Branham, a retired computer software developer in Dallas, Tex., took up quilting. It wasn’t his idea, actually. He’d never dreamed of piecing together his own Amish diamond coverlet or rummaging around Jo-Ann Fabrics in search of calico prints. But then he enrolled in a trial sponsored by the National Institute on Aging to assess whether learning a new skill can help preserve cognitive function in old age. By random assignment, he landed in the quilting group. ",,,The New York Times,[],[],2009-06-11T15:36:59+0000,article,Science,Health,News,nyt://article/6a3de79c-b354-56b8-906c-104b4cfa179a,1075,nyt://article/6a3de79c-b354-56b8-906c-104b4cfa179a,Can Memory Loss Be Prevented?,The New Old Age,,,,,,By Anne Underwood,"[{'firstname': 'Anne', 'middlename': None, 'lastname': 'Underwood', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Charlene Marshall, the wife of Anthony D. Marshall, son of the lauded socialite and philanthropist Brooke Astor, was at the epicenter at the start of her husband’s trial.",https://www.nytimes.com/2009/04/28/nyregion/28astor.html,"Charlene Marshall, the wife of Anthony D. Marshall, son of the lauded socialite and philanthropist Brooke Astor, was at the epicenter at the start of her husband’s trial.","She sat, legs crossed, mouth closed and arched, in the second row of the courtroom, her wide blue eyes fixed in the direction of her husband. Every now and then, she slipped on reading glasses and jotted notes on a legal pad.",A,19,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/28/nyregion/28astor.600.jpg', 'height': 330, 'width': 600, 'legacy': {'xlarge': 'images/2009/04/28/nyregion/28astor.600.jpg', 'xlargewidth': 600, 'xlargeheight': 330}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/28/nyregion/28astor.600.jpg', 'height': 330, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/28/nyregion/28astor.395.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/28/nyregion/28astor.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/04/28/nyregion/28astor.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'persons', 'value': 'Astor, Brooke', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Marshall, Anthony D', 'rank': 2, 'major': 'N'}]",2009-04-28T01:16:38+0000,article,Metro,New York,News,nyt://article/f0204f46-9215-5666-92b5-309dd0404ff9,1030,nyt://article/f0204f46-9215-5666-92b5-309dd0404ff9,Prosecutor in Brooke Astor Case Points Finger at a Daughter-in-Law,,,Prosecutor in Brooke Astor Case Points Finger at a Daughter-in-Law,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Proponents suggest that such a regimen could lead to stronger bones than the typical American diet rich in dairy products and animal protein.,https://www.nytimes.com/2009/11/24/health/24brod.html,Proponents suggest that such a regimen could lead to stronger bones than the typical American diet rich in dairy products and animal protein.,"The science of osteoporosis and its resultant fractures has long been plagued by some vexing observations. Why, for example, are osteoporotic fractures relatively rare in Asian countries like Japan, where people live as long or longer than Americans and consume almost no calcium-rich dairy products? Why, in Western countries that consume the most dairy foods, are rates of osteoporotic fractures among the highest in the world? And why has no consistent link been found between the amount of calcium people consume and protection against osteoporosis?",D,7,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/23/science/24brody/popup.jpg', 'height': 500, 'width': 365, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/23/science/24brody/articleInline.jpg', 'height': 260, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/23/science/24brody/thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/11/23/science/24brody/thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Medicine and Health', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dairy Products', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Osteoporosis', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bones', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Acids', 'rank': 5, 'major': 'N'}]",2009-11-23T21:41:47+0000,article,Science,Health,News,nyt://article/20438492-6332-5c69-95d8-19d9f3f29f23,1083,nyt://article/20438492-6332-5c69-95d8-19d9f3f29f23,Exploring a Low-Acid Diet for Bone Health,Personal Health,,Exploring a Low-Acid Diet for Bone Health,,,,By Jane E. Brody,"[{'firstname': 'Jane', 'middlename': 'E.', 'lastname': 'Brody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The senior statesmen of Harlem turned the clock back half a century, to the years when Sugar Ray Robinson was Harlem’s darling.",https://www.nytimes.com/2009/11/26/nyregion/26sugar.html,"The senior statesmen of Harlem turned the clock back half a century, to the years when Sugar Ray Robinson was Harlem’s darling.","When Sugar Ray Robinson ruled the ring as a champion welterweight and middleweight in the 1940s and ’50s, the most important member of his team of corner men was neither his trainer nor his cut man.",A,34,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/26/nyregion/26sugar_CA0/popup.jpg', 'height': 585, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/26/nyregion/26sugar_CA0/articleInline.jpg', 'height': 230, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/26/nyregion/26sugar_CA0/sfSpan.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/11/26/nyregion/26sugar_CA0/thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/11/26/nyregion/26sugar_CA0/thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'persons', 'value': 'Robinson, Sugar Ray', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'HARLEM (NYC)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Boxing', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'NIGHTCLUBS AND CABARETS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}]",2009-11-26T01:42:14+0000,article,Metro,New York,News,nyt://article/e937b85e-6269-5360-b47d-89591ee24a39,1040,nyt://article/e937b85e-6269-5360-b47d-89591ee24a39,"Sugar Ray’s Harlem, Back in the Day",,,"Sugar Ray’s Harlem, Back in the Day",,,,By Corey Kilgannon,"[{'firstname': 'Corey', 'middlename': None, 'lastname': 'Kilgannon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Ever since the Nobel Prize-winning biochemist Linus Pauling first promoted ""megadoses"" of essential nutrients 40 years ago, many people have been devoted to their vitamins. Today about half of all adults in the United States alone use some form of dietary supplement, at a cost of $23 billion a year.",https://www.nytimes.com/2009/02/17/health/17iht-vitamin.1.20240783.html,,"Ever since the Nobel Prize-winning biochemist Linus Pauling first promoted ""megadoses"" of essential nutrients 40 years ago, many people have been devoted to their vitamins. Today about half of all adults in the United States alone use some form of dietary supplement, at a cost of $23 billion a year.",,,International Herald Tribune,[],[],2009-02-17T05:00:00+0000,article,IHT News,Health,News,nyt://article/a4f42ae6-26ca-535e-afde-4dca46e0011e,1081,nyt://article/a4f42ae6-26ca-535e-afde-4dca46e0011e,Major studies question value of vitamin supplements,,,Major studies question value of vitamin supplements,,,,By Tara Parker-Pope,"[{'firstname': 'Tara', 'middlename': None, 'lastname': 'Parker-Pope', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Ever since the Nobel Prize-winning biochemist Linus Pauling first promoted ""megadoses"" of essential nutrients 40 years ago, Americans have been devoted to their vitamins. Today about half of all adults use some form of dietary supplement, at a cost of $23 billion a year.",https://www.nytimes.com/2009/02/17/health/17iht-17well.20237556.html,,"Ever since the Nobel Prize-winning biochemist Linus Pauling first promoted ""megadoses"" of essential nutrients 40 years ago, Americans have been devoted to their vitamins. Today about half of all adults use some form of dietary supplement, at a cost of $23 billion a year.",,,International Herald Tribune,[],[],2009-11-07T05:00:00+0000,article,IHT News,Health,News,nyt://article/63696915-d179-5ee6-aeed-2a33d40a244a,1073,nyt://article/63696915-d179-5ee6-aeed-2a33d40a244a,Vitamin pills: A false hope?,,,Vitamin pills: A false hope?,,,,By Tara Parker-Pope,"[{'firstname': 'Tara', 'middlename': None, 'lastname': 'Parker-Pope', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"What information, if any, can we learn from home DNA tests?",https://www.nytimes.com/2009/09/01/health/01brod.html,"What information, if any, can we learn from home DNA tests?",No sooner does a scientific discovery make it possible to feed the desire to control our destiny than a new industry springs up to cash in on it. ,D,6,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/31/science/01brody-600.jpg', 'height': 344, 'width': 600, 'legacy': {'xlarge': 'images/2009/08/31/science/01brody-600.jpg', 'xlargewidth': 600, 'xlargeheight': 344}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/31/science/01brody-600.jpg', 'height': 344, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/31/science/01brody-75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/08/31/science/01brody-75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Genealogy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'DNA (Deoxyribonucleic Acid)', 'rank': 5, 'major': 'N'}]",2009-08-31T20:36:24+0000,article,Science,Health,News,nyt://article/b0aaa371-a96e-5509-823c-0a27e824d12f,1135,nyt://article/b0aaa371-a96e-5509-823c-0a27e824d12f,Buyer Beware of Home DNA Tests,Personal Health,,Buyer Beware of At-Home Genetic Tests,,,,By Jane E. Brody,"[{'firstname': 'Jane', 'middlename': 'E.', 'lastname': 'Brody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The new 5,000-square-foot Derfner Judaica Museum, with a collection of artifacts that goes back centuries, will open Friday at the Hebrew Home at Riverdale.",https://www.nytimes.com/2009/06/11/arts/design/11muse.html,"The new 5,000-square-foot Derfner Judaica Museum, with a collection of artifacts that goes back centuries, will open Friday at the Hebrew Home at Riverdale.","During a recent museum visit I looked up from a display case of Jewish ceremonial and art objects I had been admiring, including an 18th-century Persian painting with inlaid ivory, and found myself gazing through a glass wall into a room where Bingo was being played by dozens of older men and women, most in wheelchairs. When I turned in the other direction, past some of the other 250 objects on view, I glimpsed the Hudson River just past a lawn dotted with sculptures.",C,3,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/11/arts/muse-600.jpg', 'height': 354, 'width': 600, 'legacy': {'xlarge': 'images/2009/06/11/arts/muse-600.jpg', 'xlargewidth': 600, 'xlargeheight': 354}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/11/arts/muse-600.jpg', 'height': 354, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/11/arts/muse-395.jpg', 'height': 233, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}]","[{'name': 'subject', 'value': 'Jews and Judaism', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hebrew Home for the Aged', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 3, 'major': 'N'}]",2009-06-10T20:47:52+0000,article,Culture,Arts,Review,nyt://article/d02c5d47-8c6c-59d2-ae71-143051991357,1224,nyt://article/d02c5d47-8c6c-59d2-ae71-143051991357,"Jewish Art, the Hudson and Bingo in the Bronx",Museum Review | Derfner Judaica Museum,,"Jewish Art, the Hudson And Bingo in the Bronx",,,,By Edward Rothstein,"[{'firstname': 'Edward', 'middlename': None, 'lastname': 'Rothstein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Art & Design,Alzheimer
A man turned to begging on the street in order to support his passion for staging free public readings of great literature.  ,https://www.nytimes.com/2009/01/02/nyregion/02neediest.html,A man turned to begging on the street in order to support his passion for staging free public readings of great literature.  ,"A while before his nominations for the Nobel Peace Prize in 2006, in the days when he was rooming with Sugar Ray Robinson’s ex-wife, Stanley Tannen turned to begging on the street. ",A,18,The New York Times,[],"[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Federation of Protestant Welfare Agencies', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Actors and Actresses', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'New York Times Neediest Cases Fund', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Beggars', 'rank': 6, 'major': 'N'}]",2009-01-02T01:30:06+0000,article,Metro,New York,News,nyt://article/aea4baf2-2ce7-55da-b673-d71cf77ced46,989,nyt://article/aea4baf2-2ce7-55da-b673-d71cf77ced46,A Sponsor of Literary Readings Gets a Little Help With Living,The Neediest Cases,,"After a Life of Sponsoring Literary Readings, a Little Help With Details of Living",,,,By Andy Newman,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Newman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"This fall, from sports talk radio to the broadcast booths at games to doctors offices, the language of brain injuries has taken an abrupt turn from silly to serious.",https://www.nytimes.com/2009/12/11/sports/football/11concussions.html,"This fall, from sports talk radio to the broadcast booths at games to doctors offices, the language of brain injuries has taken an abrupt turn from silly to serious.",A little less crack! accompanies the televised collisions between National Football League behemoths these days. Players are tackling as hard as ever. But broadcasters are toning down the glorification of the sport’s inherent violence. ,A,1,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/10/sports/11concussions/articleLarge.jpg', 'height': 360, 'width': 600, 'legacy': {'xlarge': 'images/2009/12/10/sports/11concussions/articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 360}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/10/sports/11concussions/articleLarge.jpg', 'height': 360, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/10/sports/11concussions/sfSpan.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/12/10/sports/11concussions/thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/12/10/sports/11concussions/thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Brain', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Fox Broadcasting Co', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'National Broadcasting Co', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Strahan, Michael', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Ebersol, Dick', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Collinsworth, Cris', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Concussions', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'ESPN', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Sports Medicine', 'rank': 11, 'major': 'N'}]",2009-12-11T02:33:52+0000,article,Sports,Sports,News,nyt://article/ce46fe83-c2b0-5e85-b352-6d6bee1c1734,1104,nyt://article/ce46fe83-c2b0-5e85-b352-6d6bee1c1734,Football Analysts Cast a New Eye on Injuries,,,‘Dings’ Are Out: Football Analysts Cast a New Eye on Injuries,,,,By Alan Schwarz,"[{'firstname': 'Alan', 'middlename': None, 'lastname': 'Schwarz', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Pro Football,Alzheimer
"Sometimes the one for whom you’ve been searching your entire life turns out to have been beside you all along or, in the case of Leah Elizabeth Squires and Eric Raymond Traub, in the next crib.",https://www.nytimes.com/2009/08/23/fashion/weddings/23VOWS.html,"Sometimes the one for whom you’ve been searching your entire life turns out to have been beside you all along or, in the case of Leah Elizabeth Squires and Eric Raymond Traub, in the next crib.","SOMETIMES the one for whom you’ve been searching your entire life turns out to have been beside you all along or, in the case of Leah Elizabeth Squires and Eric Raymond Traub, in the next crib.",ST,11,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23vows190.126.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2009/08/23/fashion/23vows190.126.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23vows600.1.jpg', 'height': 383, 'width': 600, 'legacy': {'xlarge': 'images/2009/08/23/fashion/23vows600.1.jpg', 'xlargewidth': 600, 'xlargeheight': 383}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23vows600.1.jpg', 'height': 383, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23vows395.1.jpg', 'height': 260, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/23/fashion/23vows75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/08/23/fashion/23vows75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",2009-08-22T01:02:44+0000,article,Society,Fashion & Style,News,nyt://article/38f6b2b3-16ca-502f-aae1-2f3462affaec,1107,nyt://article/38f6b2b3-16ca-502f-aae1-2f3462affaec,Leah Squires and Eric Traub,Vows,,Leah Squires and Eric Traub,,,,By Katie Zezima,"[{'firstname': 'Katie', 'middlename': None, 'lastname': 'Zezima', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Weddings,Alzheimer
"Chronic stress changes the brain, but relaxation can change it back.",https://www.nytimes.com/2009/08/18/science/18angier.html,"Chronic stress changes the brain, but relaxation can change it back.","If after a few months’ exposure to our David Lynch economy, in which housing markets spontaneously combust, coworkers mysteriously disappear and the stifled moans of dying 401(k) plans can be heard through the floorboards, you have the awful sensation that your body’s stress response has taken on a self-replicating and ultimately self-defeating life of its own, congratulations. You are very perceptive. It has. ",D,2,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/17/science/18angier-500.jpg', 'height': 500, 'width': 465, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/17/science/18angier-190.jpg', 'height': 246, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/17/science/18angier-75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/08/17/science/18angier-75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Stress (Human)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Science and Technology', 'rank': 5, 'major': 'N'}]",2009-08-17T19:41:07+0000,article,Science,Science,News,nyt://article/073b221e-2863-5ab6-b9ab-4a1481ec14cc,1085,nyt://article/073b221e-2863-5ab6-b9ab-4a1481ec14cc,Brain Is a Co-Conspirator in a Vicious Stress Loop,Basics,,Brain Is a Co-Conspirator in a Vicious Stress Loop,,,,By Natalie Angier,"[{'firstname': 'Natalie', 'middlename': None, 'lastname': 'Angier', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"One proposal -- to increase Medicare payments to general practitioners, at the expense of high-paid specialists -- has touched off a lobbying fight.",https://www.nytimes.com/2009/04/27/health/policy/27care.html,"One proposal -- to increase Medicare payments to general practitioners, at the expense of high-paid specialists -- has touched off a lobbying fight.","WASHINGTON  Obama administration officials, alarmed at doctor shortages, are looking for ways to increase the supply of physicians to meet the needs of an aging population and millions of uninsured people who would gain coverage under legislation championed by the president.",A,1,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/27/health/policy/27care.graphic.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2009/04/27/health/policy/27care.graphic.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/04/27/health/policy/0427-nat-subCARE-web.gif', 'height': 371, 'width': 649, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}]","[{'name': 'subject', 'value': 'Reform and Reorganization', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Lobbying and Lobbyists', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Shortages', 'rank': 9, 'major': 'N'}]",2009-04-27T01:08:52+0000,article,National,Health,News,nyt://article/d6f422b3-19fa-5268-be1d-564d0a8dab5e,1014,nyt://article/d6f422b3-19fa-5268-be1d-564d0a8dab5e,Shortage of Doctors an Obstacle to Obama Goals,,,Doctor Shortage Proves Obstacle To Obama Goals,,,,By Robert Pear,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Pear', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Money & Policy,Alzheimer
