abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"For the first time, researchers have found a way to treat two deadly heart ailments that are caused by a protein that folds into an abnormal shape.",https://www.nytimes.com/2003/01/30/health/researchers-report-promising-treatment-for-2-heart-ailments.html,"For the first time, researchers have found a way to treat two deadly heart ailments that are caused by a protein that folds into an abnormal shape."," For the first time, researchers have found a way to treat two deadly heart ailments that are caused by a protein that folds into an abnormal shape. ",,,The New York Times,[],"[{'name': 'subject', 'value': 'Heart', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 2, 'major': 'N'}]",2003-01-30T05:00:00+0000,article,Health,Health,News,nyt://article/71adc85f-0805-5e84-9e87-8a2c0c380f6f,997,nyt://article/71adc85f-0805-5e84-9e87-8a2c0c380f6f,Researchers Report Promising Treatment for 2 Heart Ailments,,,Researchers Report Promising Treatment for 2 Heart Ailments,,,,By Sandra Blakeslee,"[{'firstname': 'Sandra', 'middlename': None, 'lastname': 'Blakeslee', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Clive Thompson article on array of new tasks being performed by cellphones, from collecting e-mail and taking photographs to feeding pets while away from home and keeping track of children and Alzheimer's-ridden elderly parents; photos (L)",https://www.nytimes.com/2003/11/16/magazine/style-the-way-we-nest-now-remote-possibilities.html,"Clive Thompson article on array of new tasks being performed by cellphones, from collecting e-mail and taking photographs to feeding pets while away from home and keeping track of children and Alzheimer's-ridden elderly parents; photos (L)","When cat lovers go on vacation and leave their animals behind, they usually worry neurotically: did they leave enough food in the bowl for Fluffy? But there isn't much they can do about it. That is, unless they've got what Karen Lurker's got -- a pet feeder you can control from anywhere in the world using your mobile phone.",6,80,The New York Times,[],"[{'name': 'subject', 'value': 'Electronic Mail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cellular Telephones', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Telephones and Telecommunications', 'rank': 4, 'major': 'N'}]",2003-11-16T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/a26a3ab4-972b-59ab-b83f-75e6f413f112,2073,nyt://article/a26a3ab4-972b-59ab-b83f-75e6f413f112,Remote Possibilities,STYLE: THE WAY WE NEST NOW,,STYLE: THE WAY WE NEST NOW; Remote Possibilities,,,,By Clive Thompson,"[{'firstname': 'Clive', 'middlename': None, 'lastname': 'Thompson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Frank Rich article notes that while CBS canceled broadcast of The Reagans, in response to complaints that it presented unflattering portrait of former First Family, HBO still plans to air epic production of Tony Kushner's Angels in America, which is directed by Mike Nichols and is strong indictment of Reagan administration for keeping silent during AIDS epidemic; contends that criticisms of CBS program may pale in light of battle that will erupt over HBO presentation of Reagan White House in program that is powerful and moving; photos (L)",https://www.nytimes.com/2003/11/16/arts/angels-reagan-and-aids-in-america.html,"Frank Rich article notes that while CBS canceled broadcast of The Reagans, in response to complaints that it presented unflattering portrait of former First Family, HBO still plans to air epic production of Tony Kushner's Angels in America, which ...","TONIGHT is the night when Americans might have tuned into Part 1 of ''The Reagans'' on CBS. But the joke is on the whiners who forced the mini-series off the air. Just three weeks from tonight, HBO will present the first three-hour installment of Mike Nichols's film version of Tony Kushner's ''Angels in America,'' starring Al Pacino and Meryl Streep. (Part 2 is a week later.) This epic is, among other things, a searing indictment of how the Reagan administration's long silence stoked the plague of AIDS in the 1980's. If ''Angels'' reaches an audience typical for HBO hits, it could detonate a debate bloody enough to make the fight over ''The Reagans'' look like an exhibition bout.",2,1,The New York Times,[],"[{'name': 'organizations', 'value': 'CBS Corp', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'HBO INC', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Reagan, Ronald Wilson', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Kushner, Tony', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Nichols, Mike', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Acquired Immune Deficiency Syndrome', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'REAGANS, THE (TV PROGRAM)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'ANGELS IN AMERICA (TV PROGRAM)', 'rank': 9, 'major': 'N'}]",2003-11-16T05:00:00+0000,article,Arts and Leisure Desk,Arts,News,nyt://article/c28c2131-a735-568d-8923-3694bce21779,2299,nyt://article/c28c2131-a735-568d-8923-3694bce21779,"Angels, Reagan And AIDS In America",,,"Angels, Reagan And AIDS In America",,,,By Frank Rich,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Rich', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Icons of 1960's antiwar movement, including Joan Baez and Pete Seeger, join protests against war in Iraq; photos (M)",https://www.nytimes.com/2003/03/30/nyregion/a-nation-at-war-protesters-decades-later-60-s-icons-still-live-by-their-message.html,"Icons of 1960's antiwar movement, including Joan Baez and Pete Seeger, join protests against war in Iraq; photos (M)","The folk singer Pete Seeger had a quick two-part answer for the inevitable where-is-he-now question. ''I'm senile,'' he said, ''but I'm still here.''",B,15,The New York Times,[],"[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Seeger, Pete', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Baez, Joan', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Vietnam War', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'IRAQ-INTERNATIONAL RELATIONS-US', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 9, 'major': 'N'}]",2003-03-30T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/247a5df2-defb-58d7-b7bf-d9440129dc14,994,nyt://article/247a5df2-defb-58d7-b7bf-d9440129dc14,"Decades Later, 60's Icons Still Live by Their Message",A NATION AT WAR: PROTESTERS,,"A NATION AT WAR: PROTESTERS; Decades Later, 60's Icons Still Live by Their Message",,,,By James Barron,"[{'firstname': 'James', 'middlename': None, 'lastname': 'Barron', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Marilyn Stasio reviews following books: Death in Dublin by Bartholomew Gill; The Guards by Ken Bruen; Windy City Dying by Eleanor Taylor Bland; Tough Luck by Jason Starr; and Let's All Kill Constance by Ray Bradbury; drawing (M),https://www.nytimes.com/2003/01/26/books/crime-882917.html,Marilyn Stasio reviews following books: Death in Dublin by Bartholomew Gill; The Guards by Ken Bruen; Windy City Dying by Eleanor Taylor Bland; Tough Luck by Jason Starr; and Let's All Kill Constance by Ray Bradbury; drawing (M),"Over the course of his long and distinguished career as a homicide detective in the Garda Siochana, Chief Superintendent Peter McGarr has beaten the drums for Irish history, Irish legend and Irish literature, while doing his bit to curb the uncivil excesses of Irish politics, Irish religion and Irish criminal enterprise. So it seems only fitting that in his final case, in Bartholomew Gill's DEATH IN DUBLIN (Morrow, $24.95), he should take on ''the most culturally heinous crime possible in Ireland,'' the theft of that medieval talisman of Irish civilization, the Book of Kells, from its place of honor in the library of Trinity College. All the evidence points to the New Druids, an anti-Christian, neo-pagan group of zealots who promote ancestor worship and maybe do a little drug dealing on the side. But McGarr is too wise to the defiantly contradictory Hibernian character to settle for the obvious; and indeed, the political plot proves more devious and its resolution much bloodier than anyone could have predicted.",7,20,The New York Times,[],"[{'name': 'persons', 'value': 'Bradbury, Ray', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bland, Eleanor Taylor', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bruen, Ken', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Gill, Bartholomew', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Starr, Jason', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'GUARDS, THE (BOOK)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': ""LET'S ALL KILL CONSTANCE (BOOK)"", 'rank': 9, 'major': 'N'}, {'name': 'creative_works', 'value': 'WINDY CITY DYING (BOOK)', 'rank': 10, 'major': 'N'}, {'name': 'creative_works', 'value': 'DEATH IN DUBLIN (BOOK)', 'rank': 11, 'major': 'N'}, {'name': 'creative_works', 'value': 'TOUGH LUCK (BOOK)', 'rank': 12, 'major': 'N'}]",2003-01-26T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/f5f1c736-3c5b-5483-ba99-d40b36bd026c,1018,nyt://article/f5f1c736-3c5b-5483-ba99-d40b36bd026c,CRIME,,,CRIME,,,,By Marilyn Stasio,"[{'firstname': 'Marilyn', 'middlename': None, 'lastname': 'Stasio', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Michael Winerip On Education column profiles Alia Sabur, 13-year-old prodigy who will earn undergraduate degree from State University of New York this spring; drawing (M)",https://www.nytimes.com/2003/01/22/nyregion/on-education-reading-at-8-months-that-was-just-the-start.html,"Michael Winerip On Education column profiles Alia Sabur, 13-year-old prodigy who will earn undergraduate degree from State University of New York this spring; drawing (M)","LAST month, Alia Sabur, a college senior, arrived at her final for Applied Math 301 at 7 p.m. The room was nearly empty. ''What were you thinking?'' asked her professor, Alan Tucker. The test was actually scheduled from 5 to 7:30 p.m.",B,8,The New York Times,[],"[{'name': 'organizations', 'value': 'State University of New York', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'SABUR, ALIA', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PRODIGIES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Gifted Students', 'rank': 6, 'major': 'N'}]",2003-01-22T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/9bb1dc48-ab0f-5310-952f-3626a0be543b,1016,nyt://article/9bb1dc48-ab0f-5310-952f-3626a0be543b,Reading at 8 Months? That Was Just the Start,ON EDUCATION,,ON EDUCATION; Reading at 8 Months? That Was Just the Start,,,,By Michael Winerip,"[{'firstname': 'Michael', 'middlename': None, 'lastname': 'Winerip', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"In the famous opening sentence of ""Anna Karenina,"" Leo Tolstoy wrote:.""All happy families resemble one another, each unhappy family is unhappy in its own way."" You could say the same for stocks. .All happy stocks are pretty much al",https://www.nytimes.com/2003/05/31/your-money/IHT-world-of-investing-a-good-moat-keeps-you-safe.html,"In the famous opening sentence of ""Anna Karenina,"" Leo Tolstoy wrote:.""All happy families resemble one another, each unhappy family is unhappy in its own way."" You could say the same for stocks. .All happy stocks are pretty much al","In the famous opening sentence of ""Anna Karenina,"" Leo Tolstoy wrote:",,,International Herald Tribune,[],[],2003-05-31T05:00:00+0000,article,IHT News,Your Money,,nyt://article/198c4aa1-9811-513a-8ae6-c85cdd4637f8,6715,nyt://article/198c4aa1-9811-513a-8ae6-c85cdd4637f8,World of Investing : A good moat keeps you safe,,,World of Investing : A good moat keeps you safe,,,,"By James K. Glassman, International Herald Tribune","[{'firstname': 'James', 'middlename': 'K.', 'lastname': 'Glassman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'International', 'middlename': 'Herald', 'lastname': 'Tribune', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,,Alzheimer
"Michael Arkush 18 Holes With column on Lee Elder, who says he agrees with Martha Burk that women should be allowed to be members of Augusta National Golf Club; Elder, however, contends that campaign should have been private; photos (M)",https://www.nytimes.com/2003/04/06/sports/golf-18-holes-with-lee-elder-elder-supports-burk-s-cause-but-not-her-tactics.html,"Michael Arkush 18 Holes With column on Lee Elder, who says he agrees with Martha Burk that women should be allowed to be members of Augusta National Golf Club; Elder, however, contends that campaign should have been private; photos (M)","The ''A'' word came up as Lee Elder walked off the fifth green with a par, only his second of the day.",8,7,The New York Times,[],"[{'name': 'organizations', 'value': 'Augusta National Golf Club', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Elder, Lee', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Burk, Martha', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Masters Golf Tournament', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Golf', 'rank': 7, 'major': 'N'}]",2003-04-06T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/a382d2d5-b5c1-5f24-9666-6563278b7cc5,1031,nyt://article/a382d2d5-b5c1-5f24-9666-6563278b7cc5,"GOLF: 18 HOLES WITH Lee Elder; Elder Supports Burk's Cause, but Not Her Tactics",,,"GOLF: 18 HOLES WITH Lee Elder; Elder Supports Burk's Cause, but Not Her Tactics",,,,By Michael Arkush,"[{'firstname': 'Michael', 'middlename': None, 'lastname': 'Arkush', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Jim Campbell, National Association on HIV Over 50 president, voices concern that older people are not being educated about AIDS because general population does not view them as sexually active and therefore does not target group for information on prevention; from 1990 to end of 2001 number of AIDS cases in people 50-years-old or older went from 16,288 to 90,513 individuals; AIDS may be increasing within this population segment due to delayed diagnosis, increased vunerability to infection, societal constraints and lack of knowledge about disease, which emerged when many older adults were still in monogamous relationships; Miriam Schuler, who is known as Condom Grandma and who volunteers for Senior HIV Intervention Project in Ft Lauderdale (Florida), and Jane Fowler, director of HIV Wisdom for Older Women program, are hailed for their efforts; photos (M)",https://www.nytimes.com/2003/07/08/health/raising-awareness-about-aids-and-the-aging.html,"Jim Campbell, National Association on HIV Over 50 president, voices concern that older people are not being educated about AIDS because general population does not view them as sexually active and therefore does not target group for information on...","When Jane Fowler made her way back into the dating scene in the early 1980's after her 23-year marriage ended in divorce, using a condom was not on her mind. She barely knew the word.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'NATIONAL ASSOCIATION ON HIV OVER 50', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'HIV WISDOM FOR OLDER WOMEN', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'SENIOR HIV INTERVENTION PROJECT', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'FOWLER, JANE PECINOVSKY', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'SCHULER, MIRIAM', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Campbell, Jim', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Acquired Immune Deficiency Syndrome', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}]",2003-07-08T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/4d14103d-9889-5ca0-8348-e2b74ab55e29,952,nyt://article/4d14103d-9889-5ca0-8348-e2b74ab55e29,Raising Awareness About AIDS and the Aging,,,Raising Awareness About AIDS and the Aging,,,,By Linda Villarosa,"[{'firstname': 'Linda', 'middlename': None, 'lastname': 'Villarosa', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
New books of note.,https://www.nytimes.com/2003/04/27/books/review/hardcover-highlights.html,New books of note., NONFICTION | FICTION ,,,The New York Times,[],[],2003-04-27T05:00:00+0000,article,Books / Sunday Book Review,Books,Results Listing,nyt://article/4d943243-cc5b-55cb-8e68-0f402f1830f3,1017,nyt://article/4d943243-cc5b-55cb-8e68-0f402f1830f3,Hardcover Highlights,Browsing Books,,Hardcover Highlights,,,,,[],,Book Review,Alzheimer
"Department of Veterans Affairs orders nationwide review of medical research at 115 veterans' hospitals and halts some studies after investigators find serious violations of federal rules, including falsification of data and failure to tell patients about risks of experimental treatments; investigation finds that huge overdose of drug dexamethasone, steroid intended to combat side effects of chemotherapy, led to death of Cyril V Krcmarik, who had prostate cancer, in clinical trial at veterans' hospital in Detroit; research is one of department's principal missions, and ethics committees are supposed to monitor each study to protect patients; photo (M)",https://www.nytimes.com/2003/04/13/us/us-to-review-research-at-hospitals-for-veterans.html,"Department of Veterans Affairs orders nationwide review of medical research at 115 veterans' hospitals and halts some studies after investigators find serious violations of federal rules, including falsification of data and failure to tell patient...","The Bush administration has ordered a nationwide review of medical research at 115 veterans' hospitals and has halted some studies after investigators found serious violations of federal rules, including some that may have contributed to the deaths of patients.",A,24,The New York Times,[],"[{'name': 'organizations', 'value': 'Veterans Affairs Department', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'KRCMARIK, CYRIL V', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prostate Gland', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Cancer', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dexamethasone (Drug)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}]",2003-04-13T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/f224d210-e967-5bb5-8205-a159ae930836,1010,nyt://article/f224d210-e967-5bb5-8205-a159ae930836,U.S. to Review Research At Hospitals for Veterans,,,U.S. to Review Research At Hospitals for Veterans,,,,By Robert Pear,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Pear', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Deborah Mason reviews book The Opposite of Fate: A Book of Musings by Amy Tan (M),https://www.nytimes.com/2003/11/23/books/a-not-so-dutiful-daughter.html,Deborah Mason reviews book The Opposite of Fate: A Book of Musings by Amy Tan (M),THE OPPOSITE OF FATE,7,30,The New York Times,[],"[{'name': 'persons', 'value': 'Tan, Amy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'OPPOSITE OF FATE, THE (BOOK)', 'rank': 4, 'major': 'N'}]",2003-11-23T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/cee52134-e7a6-529e-96c4-4513f0d276da,1148,nyt://article/cee52134-e7a6-529e-96c4-4513f0d276da,A Not-So-Dutiful Daughter,,,A Not-So-Dutiful Daughter,,,,By Deborah Mason,"[{'firstname': 'Deborah', 'middlename': None, 'lastname': 'Mason', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Gripping, painful sight of Pope John Paul II's very public physical deterioration discussed; photo; Cardinal Theodore McCarrick says pope believes that being seen as frail is lesson in not giving up (M)",https://www.nytimes.com/2003/10/19/weekinreview/the-pope-s-perseverance-unraveling-the-mortal-coil-in-plain-view.html,"Gripping, painful sight of Pope John Paul II's very public physical deterioration discussed; photo; Cardinal Theodore McCarrick says pope believes that being seen as frail is lesson in not giving up (M)","OVER the course of several hectic, pageant-filled days here last week, cardinals and journalists, pilgrims and politicians cataloged the many distinctions of Pope John Paul II. It was his 25th anniversary at the head of the Roman Catholic Church, and he was saluted as the pope who squared off against Communism, apologized to Jews and zipped around the globe with ecclesiastical élan.",4,1,The New York Times,[],"[{'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'John Paul II', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'McCarrick, Theodore E', 'rank': 3, 'major': 'N'}]",2003-10-19T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/5dea9707-91f6-5d39-85c7-cf814245655a,1043,nyt://article/5dea9707-91f6-5d39-85c7-cf814245655a,"The Pope's Perseverance; Unraveling the Mortal Coil, in Plain View",,,"The Pope's Perseverance; Unraveling the Mortal Coil, in Plain View",,,,By Frank Bruni,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Bruni', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Conchita Link and husband Edward Hayes are arrested and charged with conspiring to sell photographs she stole from her former husband, photographer O Winston Link; investigators found photos for sale on eBay site for minimum price of $5,000; Link won $5 million judgment against his ex-wife, who was convicted in subsequent criminal trial and spent five years in prison for stealing 1,400 of his prints, maintaining all along that she did not know where they were; photos (M)",https://www.nytimes.com/2003/05/30/nyregion/ex-wife-is-accused-of-marketing-photos-she-stole.html,"Conchita Link and husband Edward Hayes are arrested and charged with conspiring to sell photographs she stole from her former husband, photographer O Winston Link; investigators found photos for sale on eBay site for minimum price of $5,000; Link ...","The former wife of O. Winston Link, a photographer famed for dreamy pictures of trains, spent five years in prison for stealing 1,400 of his prints. The photos were never found, and throughout her trial and even after her release a year and a half ago, she never uttered a public word about their whereabouts.",B,1,The New York Times,[],"[{'name': 'organizations', 'value': 'eBay Inc', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HAYES, EDWARD', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Link, O Winston', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Link, Conchita', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 9, 'major': 'N'}]",2003-05-30T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/0ce1e728-7500-56b0-b23f-f16a046c3323,910,nyt://article/0ce1e728-7500-56b0-b23f-f16a046c3323,Ex-Wife Is Accused of Marketing Photos She Stole,,,Ex-Wife Is Accused of Marketing Photos She Stole,,,,By Daniel J. Wakin,"[{'firstname': 'Daniel', 'middlename': 'J.', 'lastname': 'Wakin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Conchita Link and husband Edward Hayes are arrested and charged with conspiring to sell photographs she stole from her former husband, photographer O Winston Link; investigators found photos for sale on eBay site for minimum price of $5,000; Link won $5 million judgment against his ex-wife, who was convicted in subsequent criminal trial and spent five years in prison for stealing 1,400 of his prints, maintaining all along that she did not know where they were; photos (M)",https://www.nytimes.com/2003/05/30/nyregion/ex-wife-is-accused-of-marketing-photos-she-stole.html,"Conchita Link and husband Edward Hayes are arrested and charged with conspiring to sell photographs she stole from her former husband, photographer O Winston Link; investigators found photos for sale on eBay site for minimum price of $5,000; Link ...","The former wife of O. Winston Link, a photographer famed for dreamy pictures of trains, spent five years in prison for stealing 1,400 of his prints. The photos were never found, and throughout her trial and even after her release a year and a half ago, she never uttered a public word about their whereabouts.",B,1,The New York Times,[],"[{'name': 'organizations', 'value': 'eBay Inc', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HAYES, EDWARD', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Link, O Winston', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Link, Conchita', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Robberies and Thefts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 9, 'major': 'N'}]",2003-05-30T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/0ce1e728-7500-56b0-b23f-f16a046c3323,910,nyt://article/0ce1e728-7500-56b0-b23f-f16a046c3323,Ex-Wife Is Accused of Marketing Photos She Stole,,,Ex-Wife Is Accused of Marketing Photos She Stole,,,,By Daniel J. Wakin,"[{'firstname': 'Daniel', 'middlename': 'J.', 'lastname': 'Wakin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
New books of note.,https://www.nytimes.com/2003/05/04/books/review/hardcover-highlights.html,New books of note., NONFICTION | FICTION ,,,The New York Times,[],[],2003-05-04T05:00:00+0000,article,Books / Sunday Book Review,Books,Results Listing,nyt://article/e6ad1799-9023-557b-9ba1-6ecd5b4e1659,1046,nyt://article/e6ad1799-9023-557b-9ba1-6ecd5b4e1659,Hardcover Highlights,Browsing Books,,Hardcover Highlights,,,,,[],,Book Review,Alzheimer
