abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"""THAT feels wonderful,"" said Dorothy Caminati as her right foot, covered in strawberry massage cream, was stroked and kneaded softly.

Deborah Seymour, a registered nurse, was giving Ms. Caminati a pedicure. The two women chatted about their families as Ms. Seymour massaged toes and smoothed skin.",https://www.nytimes.com/1995/02/19/nyregion/the-business-of-meeting-the-growing-need-for-elder-care.html,"""THAT feels wonderful,"" said Dorothy Caminati as her right foot, covered in strawberry massage cream, was stroked and kneaded softly.

Deborah Seymour, a registered nurse, was giving Ms. Caminati a pedicure. The two women chatted about their famil...","""THAT feels wonderful,"" said Dorothy Caminati as her right foot, covered in strawberry massage cream, was stroked and kneaded softly.",13CN,1,The New York Times,[],"[{'name': 'persons', 'value': 'NAGLER, EVE', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'SEYMOUR, DEBORAH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 3, 'major': 'N'}]",1995-02-19T05:00:00+0000,article,Connecticut Weekly Desk,New York,News,nyt://article/8d95bd63-daf7-51da-8531-8fb6e662c2c8,1219,nyt://article/8d95bd63-daf7-51da-8531-8fb6e662c2c8,The Business of Meeting the Growing Need for Elder Care,,,The Business of Meeting the Growing Need for Elder Care,,,,By Eve Nagler,"[{'firstname': 'Eve', 'middlename': None, 'lastname': 'Nagler', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Connecticut,Alzheimer
"  Opening what could be a passionate new battle over religion and science, many mainstream religious leaders are about to start a campaign against a financial pillar of the biotechnology industry: the ability to patent human genes and genetically engineered animals.   Leaders from virtually every major religion in the United States plan to issue a joint statement next week asking the Government to prohibit the current patenting practices for genetic engineering. To do so would reverse a 15-year policy that industry executives say was crucial to the birth of commercial biotechnology.  The statement has been signed by religious leaders across the political and cultural spectrum: roughly 100 Roman Catholic bishops, numerous Protestant and Jewish leaders and groups of American Muslims, Hindus and Buddhists.",https://www.nytimes.com/1995/05/13/us/company-news-religious-leaders-prepare-to-fight-patents-on-genes.html,,"Opening what could be a passionate new battle over religion and science, many mainstream religious leaders are about to start a campaign against a financial pillar of the biotechnology industry: the ability to patent human genes and genetically engineered animals.",1,1,The New York Times,[],"[{'name': 'subject', 'value': 'Animals', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Religion and Churches', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Biotechnology', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'INVENTIONS AND INVENTORS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Genetic Engineering', 'rank': 7, 'major': 'N'}]",1995-05-13T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/85a8c8a7-92eb-5e97-bd18-bd3e3943f358,1270,nyt://article/85a8c8a7-92eb-5e97-bd18-bd3e3943f358,RELIGIOUS LEADERS PREPARE TO FIGHT PATENTS ON GENES,COMPANY NEWS,,COMPANY NEWS; RELIGIOUS LEADERS PREPARE TO FIGHT PATENTS ON GENES,,,,By Edmund L. Andrews,"[{'firstname': 'Edmund', 'middlename': 'L.', 'lastname': 'Andrews', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Oliver Sacks is perfectly cast in the role of neurologist savant. A large man with a bushy beard, he is a swirl of excitement. At his desk in his Greenwich Village office, he darts from subject to subject and periodically rushes into the next room to bring back a book or an article to illustrate a point. It often seems as if his mind and his voice are racing each other to a finish line.    ""I'm incontinently divergent in all directions,"" he said. ""I consist of footnotes and tangents and irrelevancies. But they're not really irrelevant. Sooner or later, they all circumscribe some central area."" He is a master of the art of further elucidation. Asked a question, he spins off three answers. He added that his dream was to write footnotes to his footnotes, admitting that ""maybe what one finally wants is an interactive text.""",https://www.nytimes.com/1995/02/07/books/a-doctor-on-call-to-dissect-extremes-of-human-behavior.html,,"Oliver Sacks is perfectly cast in the role of neurologist savant. A large man with a bushy beard, he is a swirl of excitement. At his desk in his Greenwich Village office, he darts from subject to subject and periodically rushes into the next room to bring back a book or an article to illustrate a point. It often seems as if his mind and his voice are racing each other to a finish line.",C,13,The New York Times,[],"[{'name': 'persons', 'value': 'SACKS, OLIVER W', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Creativity', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'ANTHROPOLOGIST ON MARS, AN (BOOK)', 'rank': 4, 'major': 'N'}]",1995-02-07T05:00:00+0000,article,Cultural Desk,Books,Biography,nyt://article/e4742018-ac7f-5a9d-8468-058b61d10ace,1223,nyt://article/e4742018-ac7f-5a9d-8468-058b61d10ace,A Doctor on Call To Dissect Extremes Of Human Behavior,,,A Doctor on Call To Dissect Extremes Of Human Behavior,,,,By Mel Gussow,"[{'firstname': 'Mel', 'middlename': None, 'lastname': 'Gussow', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Q. It cost a small fortune to give my father the funeral he always wanted, but I don't want to spend more than what's absolutely necessary on my own. What's the cheapest way to go?
SHIRLEY LINDEMANN
Pendleton, N.Y. 
A. It depends on how much posthumous guilt you're willing to take with you into eternity. If you care nothing about the feelings of your friends or family, surely the most frugal approach is to become a street person and carry no personal identification. Then, when your body is found and nobody comes to claim it at the morgue, you're almost assured a numbered grave in the potter's fields on Hart Island overlooking Long Island Sound.

If you're like most people, though, you will agree that the funeral isn't for the dead, but for the living. It may not matter to you, but to your friends and family, the ritual can provide closure. So live a little! It's definitely possible to arrange for a cost-conscious yet satisfying departure.

""Checking out"" can be big business -- an estimated $6 billion annually -- for the more than 45,000 Americans who operate the nation's 22,000 or so funeral homes. A moderate send-off, including funeral, flowers, limo and burial permit, can easily run $10,000 or more -- cemetery plot, opening and closing of the grave and monument considerably extra.

For those who have not put children through college, a funeral with all its trimmings can easily turn into the third-largest purchase -- after the house and family car.

The expensive bon voyage is certainly available for those who want that sort of thing -- a luxurious cast bronze coffin with a glass dome cover will set you back $85,000.

Some funerals I've attended probably cost more than a wedding at the Plaza Hotel and were definitely crowd pleasers. When Harry Cohn, the despised Columbia Pictures studio boss, went to his final screening at Forest Lawn Memorial Park back in 1958, all the Hollywood establishment, including his most bitter enemies, showed up.

Surveying the hordes of ill-wishers, the writer and director Billy Wilder whispered, ""This just proves the old show-biz adage that if you give the public what it wants to see, you can always count on a big turnout.""

Outside the Hollywood mogul set, lower-key final exits are in demand. Since Jessica Mitford wrote an expose called ""The American Way of Death"" more than 30 years ago, the Federal Trade Commission has done a credible job of cracking down on abuses in the funeral industry. A 1984 law requires funeral providers to tell clients in advance the cost of their services as well as the ones not required by state or local law.

Even so, one must be alert. According to the National Coalition for Fair Funeral Prices, many mortuaries and predeath plans (think of it as a sort of Christmas Club without half-off shopping) overcharge by as much as $3,000 a funeral.

The first step is to do some planning. Bear in mind that if you don't, your family will probably spend more money from your estate to show their love and respect. The emotional trauma, time pressure and lack of information put consumers at an enormous disadvantage in making funeral arrangements, cautions the Federal Trade Commission. Whatever you decide, inform your family and relieve them of the difficult decisions about brief or perpetual care.

Cost-efficient alternatives to the big blowout and expensive cemetery plot are several. You can join a nonprofit memorial or burial society, arrange for burial at sea, select cremation or even donate your body to medical science.

Memorial and burial societies are, in effect, buying co-operatives that trade in funerals -- instead of groceries -- in bulk. Wielding considerable buying power, such societies can be found in 175 of North America's largest markets, with most charging annual membership fees of $15 to $30. Typically, they negotiate agreements with local undertakers, specifying the desired cost and type of disposition preferred (burial, cremation).

Memorial societies are independent of funeral homes and advise members to use caution about any prepayment plan. Regrettably, there are unscrupulous operators in every service industry, particularly those that trade on other people's misery. So if someone from a society tries to sell you something or offers a prepayment plan, investigate carefully, warns Ernest Morgan, author of ""Dealing Creatively with Death"" (Zinn Communications, $12.95). 

According to John Blake, executive director of the Funeral and Memorial Societies of America Inc., a preplanned funeral from one of these groups can save you up to 75 percent.

In many cases, members with simple desires -- no silk-lined coffins or symphony orchestras -- have paid less than $1,000.  ""About 90 percent of our members,"" Mr. Blake says, ""opt for a cremation and memorial service rather than the more costly funeral home service and burial.""

Me? I've always fancied a Viking-like send-off, complete with the flaming long boat heading into the sunset, like the one in Blake Edwards's 1981 movie, ""S.O.B."" Too many weekend sailors, though, must have complained to the Coast Guard about surface clutter to keep the practice from catching on.

Still, the Neptune Society in Medford on Long Island will take your remains and scatter them in the ocean for the low, low cost of $100.  A more formal service, on a boat out of Freeport, L.I., that accommodates 50 friends and clergy, is available for $575. Disseminations, as Neptune calls them, are usually done at the end of the month, said Joan Kiernan, a spokeswoman, ""and the family will receive a certificate showing latitude and longitude in the Atlantic.""

For do-it-yourselfers who prowl Home Depot on the weekends, 43 states permit families to take charge of their own dead. Since this makes for a personalized and unique funeral experience, it can be meaningful for survivors as well as economical. You can even build your own coffin.

Before you run to the backyard and select a shady corner, check out local health regulations. You will probably find a slew of rules that make a home funeral difficult or impossible. Most towns outlaw home interment (though authorities have been known to look the other way if you're only burying an urn full of ashes).

A charitable and cost-effective route is to deed your body to a medical school for training future doctors or to donate specific organs for transplants. The administrative and transportation cost to the family or estate is negligible; the benefits incalculable.

As of 1994, according to the American Council on Transplantation, the waiting list for available hearts, kidneys, lungs, livers, limbs, eyes and other body parts stood at over 33,000 desperate patients. Columbia University's College of Physicians and Surgeons has produced an information packet for advance applicants and will even arrange for free pickup and delivery within a 150-mile radius of Manhattan.

Should you leave your body to science, you must make a backup plan. While the spirit may be willing, you see, the flesh may no longer be in shape. The only exception: donating your gray matter to the Harvard Medical School for their McLean Hospital brain bank, a primary source for researchers working on Alzheimer's and various brain disorders.

Definitely not for penny pinchers is flash freezing the body in hopes that your body can be thawed and restored to life once a cure is developed for whatever is killing you.

Walt Disney seriously considered such a second act but was talked out of it by the time he died of cancer in 1966. The American Cryonics Society will suspend your body in liquid nitrogen for $125,000. Budget watchers, suggests the society's president, may want to consider freezing just the brain for a mere $15,000.

Questions about investing, careers and personal finance can be sent to Minding Your Business, Money and Business, The New York Times, 229 West 43d Street, New York 10036. Or they can be sent by E-mail to yourmind@nytimes.com. Questions can be answered only in the column, not by mail,
E-mail or telephone.
Resources
Societies
Funeral and Memorial Societies of America, Egg Harbor, Wis. (414) 868-3136cq
Neptune Society, Medford, L.I. (800) 645-3722cq
American Cryonics Society, Cupertino, Calif. (800) 523-2001cq
Memorial Society of Long Island, Farmingdale, L.I. (516) 799-5007cq
Donations
College of Physicians and Surgeons at Columbia University (212) 305-3600
The Living Bank in Houston (800) 528-2971cq
McLean Hopsital at Harvard Medical School (617) 855-2000
Books
""The American Way of Death"" by Jessica Mitford (Buccaneer Books, $25.95)
""Dealing Creatively with Death"" by Ernest Morgan (Zinn Communications, $12.95)
""Caring for Your Own Dead"" (Upper Access Publishers, $17.95)",https://www.nytimes.com/1995/10/29/business/minding-your-business-the-final-voyage-giving-the-public-what-it.html,"Q. It cost a small fortune to give my father the funeral he always wanted, but I don't want to spend more than what's absolutely necessary on my own. What's the cheapest way to go?
SHIRLEY LINDEMANN
Pendleton, N.Y. 
A. It depends on how much posth...","Q. It cost a small fortune to give my father the funeral he always wanted, but I don't want to spend more than what's absolutely necessary on my own. What's the cheapest way to go?SHIRLEY LINDEMANNPendleton, N.Y. A. It depends on how much posthumous guilt you're willing to take with you into eternity. If you care nothing about the feelings of your friends or family, surely the most frugal approach is to become a street person and carry no personal identification. Then, when your body is found and nobody comes to claim it at the morgue, you're almost assured a numbered grave in the potter's fields on Hart Island overlooking Long Island Sound.",3,7,The New York Times,[],"[{'name': 'persons', 'value': 'Pedersen, Laura', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Funerals', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 3, 'major': 'N'}]",1995-10-29T05:00:00+0000,article,Money and Business/Financial Desk,Business Day,News,nyt://article/31be2352-ade8-5cca-8e90-cb1899feacea,1465,nyt://article/31be2352-ade8-5cca-8e90-cb1899feacea,"MINDING YOUR BUSINESS;
The Final Voyage: Giving the Public What It Wants",,,"MINDING YOUR BUSINESS;
The Final Voyage: Giving the Public What It Wants",,,,By Laura Pedersen,"[{'firstname': 'Laura', 'middlename': None, 'lastname': 'Pedersen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Bowing to pressure from Democrats, the House of Representatives voted today to require states to take more vigorous action against people who fail to pay child support.   Under the bill, states would have to have procedures to suspend driver's licenses and professional licenses of people who refused to pay child support.",https://www.nytimes.com/1995/03/24/us/house-bill-links-licenses-to-child-support-payment.html,,"Bowing to pressure from Democrats, the House of Representatives voted today to require states to take more vigorous action against people who fail to pay child support.",A,22,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'States (US)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Child Custody and Support', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reform and Reorganization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'LICENSES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Welfare (US)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Drivers Licenses', 'rank': 8, 'major': 'N'}]",1995-03-24T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/d6bcb693-2a36-5687-98c8-522867fa3989,1404,nyt://article/d6bcb693-2a36-5687-98c8-522867fa3989,House Bill Links Licenses To Child-Support Payment,,,House Bill Links Licenses To Child-Support Payment,,,,By Robert Pear,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Pear', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The Browns' owner, Art Modell, could not have anticipated the furor his decision to move his team from Cleveland to Baltimore would cause. Ultimately, it could work against him when his fellow team owners meet in Atlanta on Jan. 17 to vote on the relocation.         Since he announced the move on Nov. 6, Browns fans have been up in arms. Politicians from City Hall to Congress are looking for ways to keep the Browns from moving and want to stamp out rampant franshise relocations in the National  Football League.   ",https://www.nytimes.com/1995/12/10/sports/football-notebook-modell-faces-hurdles-before-browns-move.html,,"The Browns' owner, Art Modell, could not have anticipated the furor his decision to move his team from Cleveland to Baltimore would cause. Ultimately, it could work against him when his fellow team owners meet in Atlanta on Jan. 17 to vote on the relocation.",8,3,The New York Times,[],"[{'name': 'glocations', 'value': 'Cleveland (Ohio)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Baltimore (Md)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'CLEVELAND BROWNS CLEVELAND BROWNS', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Modell, Art', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Relocation of Business', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 6, 'major': 'N'}]",1995-12-10T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/502c264d-68f2-5dfa-9c55-1f8ca74097e8,1328,nyt://article/502c264d-68f2-5dfa-9c55-1f8ca74097e8,FOOTBALL: NOTEBOOK;Modell Faces Hurdles Before Browns Move,FOOTBALL: NOTEBOOK,,FOOTBALL: NOTEBOOK;Modell Faces Hurdles Before Browns Move,,,,By Timothy W. Smith,"[{'firstname': 'Timothy', 'middlename': 'W.', 'lastname': 'Smith', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  He has what Judge Kenesaw Mountain Landis, Bowie Kuhn and Peter Ueberroth never had: a team. Not many would be proud to claim the Milwaukee Brewers as their own, but Allan (Bud) Selig signs their paychecks in his spare time. He is the first commissioner/owner in major league baseball history, although his timing could be better; both his sport and his team are coming off last-place finishes.   There are worse second jobs than being an owner, but Selig -- known nationally as the man who swiped the World Series -- now has 25 of his own players to appease.",https://www.nytimes.com/1995/04/10/sports/baseball-milwaukee-players-are-still-in-selig-fan-club.html,,"He has what Judge Kenesaw Mountain Landis, Bowie Kuhn and Peter Ueberroth never had: a team. Not many would be proud to claim the Milwaukee Brewers as their own, but Allan (Bud) Selig signs their paychecks in his spare time. He is the first commissioner/owner in major league baseball history, although his timing could be better; both his sport and his team are coming off last-place finishes.",C,5,The New York Times,[],"[{'name': 'organizations', 'value': 'Milwaukee Brewers', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Selig, Bud', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Baseball', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'SPORTS COMMISSIONERS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'LABOR', 'rank': 5, 'major': 'N'}]",1995-04-10T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/9bd0d9e0-4098-5b57-910c-b565ae200652,1333,nyt://article/9bd0d9e0-4098-5b57-910c-b565ae200652,Milwaukee Players Are Still in Selig Fan Club,BASEBALL,,BASEBALL; Milwaukee Players Are Still in Selig Fan Club,,,,By Tom Friend,"[{'firstname': 'Tom', 'middlename': None, 'lastname': 'Friend', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  In a culture where it is unseemly for anybody except Clint Eastwood to appear in public with a wrinkle, it may be hard to fathom that the fastest-growing segment of the population is not the middle-aged (those baby boomers again) or the merely old, but the oldest old -- people who are 85 and older. The oldest old remain a tiny percentage of Americans over all, but their numbers are climbing at a swifter clip than those of any other age group. And while centenarians seem such rare, unearthly creatures that Rose Kennedy's survival to age 104 was considered as remarkable as her political legacy, and the story of the 100-plus Delany Sisters was deemed worthy of a Broadway play, ""Having Our Say,"" in fact this most tenacious group is growing even faster than the oldest old overall. .    In the last 35 years, the population of 85-plusers increased by 232 percent, compared with an expansion of 30 percent for the population as a whole. Right now, the oldest old account for 1.2 percent of all Americans, but by some projections that figure could rise to nearly 10 percent by the middle of the next century.",https://www.nytimes.com/1995/06/11/weekinreview/the-nation-if-you-re-really-ancient-you-may-be-better-off.html,,"In a culture where it is unseemly for anybody except Clint Eastwood to appear in public with a wrinkle, it may be hard to fathom that the fastest-growing segment of the population is not the middle-aged (those baby boomers again) or the merely old, but the oldest old -- people who are 85 and older. The oldest old remain a tiny percentage of Americans over all, but their numbers are climbing at a swifter clip than those of any other age group. And while centenarians seem such rare, unearthly creatures that Rose Kennedy's survival to age 104 was considered as remarkable as her political legacy, and the story of the 100-plus Delany Sisters was deemed worthy of a Broadway play, ""Having Our Say,"" in fact this most tenacious group is growing even faster than the oldest old overall. .",4,1,The New York Times,[],"[{'name': 'subject', 'value': 'Age, Chronological', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 4, 'major': 'N'}]",1995-06-11T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/2a73a4b1-d52c-5708-8a91-34e9df58fed0,1319,nyt://article/2a73a4b1-d52c-5708-8a91-34e9df58fed0,"If You're Really Ancient, You May Be Better Off",THE NATION,,"THE NATION; If You're Really Ancient, You May Be Better Off",,,,By Natalie Angier,"[{'firstname': 'Natalie', 'middlename': None, 'lastname': 'Angier', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  MICHAEL REAGAN has read his eight newspapers and gone through the day's stack of faxes. Now, five minutes from air time, sitting in the radio studio above Hollywood, he is painstakingly arranging three dozen articles and reports in stacks around the microphone. It's far too much material to get through during an ordinary three-hour talk show, but he prepares for the worst.   ""I want to be ready to talk for three straight hours if I have to,"" he explains. ""I operate on the assumption that nobody is going to call me.""",https://www.nytimes.com/1995/02/22/garden/in-the-studio-with-michael-reagan-on-the-inside-looking-surprised.html,,"MICHAEL REAGAN has read his eight newspapers and gone through the day's stack of faxes. Now, five minutes from air time, sitting in the radio studio above Hollywood, he is painstakingly arranging three dozen articles and reports in stacks around the microphone. It's far too much material to get through during an ordinary three-hour talk show, but he prepares for the worst.",C,1,The New York Times,[],"[{'name': 'persons', 'value': 'Reagan, Ronald Wilson', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'REAGAN, MICHAEL', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Radio', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 4, 'major': 'N'}]",1995-02-22T05:00:00+0000,article,Living Desk,Home & Garden,Biography,nyt://article/289d4ed5-80b5-5f6f-b072-30cd198799a7,1417,nyt://article/289d4ed5-80b5-5f6f-b072-30cd198799a7,"IN THE STUDIO WITH: Michael Reagan; On the Inside, Looking Surprised",,,"IN THE STUDIO WITH: Michael Reagan; On the Inside, Looking Surprised",,,,By John Tierney,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Tierney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"IN Harrison, Ohio, a community west of Cincinnati, a clock tower was recently dedicated to Henry B. Fried. The 88-year-old Larchmont resident may not be a household name, but in his industry -- clockmaking and watchmaking -- he is known around the world. The clock tower is part of the new world headquarters of the American Watchmakers-Clockmakers Institute. 

Mr. Fried, a third-generation watchmaker, has had a multifaceted career in horology as a teacher, industry consultant, expert witness, artist, illustrator, lecturer and author. He has written 14 books, numerous pamphlets and hundreds of technical articles.",https://www.nytimes.com/1995/09/24/nyregion/westchester-qa-henry-b-fried-tales-of-father-times-cleverest.html,"IN Harrison, Ohio, a community west of Cincinnati, a clock tower was recently dedicated to Henry B. Fried. The 88-year-old Larchmont resident may not be a household name, but in his industry -- clockmaking and watchmaking -- he is known around the...","IN Harrison, Ohio, a community west of Cincinnati, a clock tower was recently dedicated to Henry B. Fried. The 88-year-old Larchmont resident may not be a household name, but in his industry -- clockmaking and watchmaking -- he is known around the world. The clock tower is part of the new world headquarters of the American Watchmakers-Clockmakers Institute. ",13WC,3,The New York Times,[],"[{'name': 'persons', 'value': 'Fried, Henry B', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Greene, Donna', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Watches and Clocks', 'rank': 3, 'major': 'N'}]",1995-09-24T05:00:00+0000,article,Westchester Weekly Desk,New York,Interview,nyt://article/fbb3cb65-67e0-586a-9bf5-98a118e9340b,1355,nyt://article/fbb3cb65-67e0-586a-9bf5-98a118e9340b,"Westchester Q&A;: Henry B. Fried;
Tales of Father Time's Cleverest Student",,,"Westchester Q&A;: Henry B. Fried;
Tales of Father Time's Cleverest Student",,,,By Donna Greene,"[{'firstname': 'Donna', 'middlename': None, 'lastname': 'Greene', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Westchester,Alzheimer
"  SCIENTISTS have announced with great fanfare that a substance discovered a year ago preserves and restores two kinds of nerve cells, one in the brain and one in the spinal cord that activates muscle movements.   Called glial cell-derived neurotrophic factor, or G.D.N.F., the molecule was discussed in four research papers in the current issue of the journal Nature.",https://www.nytimes.com/1995/01/31/science/substance-hailed-as-tool-to-fight-neurodegenerative-disease.html,,"SCIENTISTS have announced with great fanfare that a substance discovered a year ago preserves and restores two kinds of nerve cells, one in the brain and one in the spinal cord that activates muscle movements.",C,3,The New York Times,[],"[{'name': 'subject', 'value': 'GLIAL CELL-DERIVED NEUROTROPHIC FACTOR (GDNF)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nerves and Nervous System', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AMYLOTROPHIC LATERAL SCLEROSIS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Biotechnology', 'rank': 5, 'major': 'N'}]",1995-01-31T05:00:00+0000,article,Science Desk;,Science,News,nyt://article/e00f4219-8073-5c85-8aab-fd72f08454e3,1477,nyt://article/e00f4219-8073-5c85-8aab-fd72f08454e3,Substance Hailed as Tool to Fight Neurodegenerative Disease,,,Substance Hailed as Tool to Fight Neurodegenerative Disease,,,,By Sandra Blakeslee,"[{'firstname': 'Sandra', 'middlename': None, 'lastname': 'Blakeslee', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"THERE HAS BEEN MUCH discussion about the failure of ""Hoop Dreams"" to get an Oscar nomination for best documentary. ""Not to pick such undeniably worthy films as 'Hoop Dreams' and 'Crumb' smacks of cronyism of the worst sort,"" said Kenneth Turan, writing in The Los Angeles Times. ""For shame, everyone, for shame.""

But the more urgent battle for documentarians is not Oscar nominations. It is the one that involves subsidies from the National Endowment for the Arts and the National Endowment for the Humanities, organizations that made possible three of the five documentaries nominated as well as ""Hoop Dreams"" and other highly regarded documentaries like Michael Moore's ""Roger and Me"" (1989) and ""Paris Is Burning"" (1991).",https://www.nytimes.com/1995/02/26/archives/film-a-slow-fade-for-documentaries.html,"THERE HAS BEEN MUCH discussion about the failure of ""Hoop Dreams"" to get an Oscar nomination for best documentary. ""Not to pick such undeniably worthy films as 'Hoop Dreams' and 'Crumb' smacks of cronyism of the worst sort,"" said Kenneth Turan, wr...","THERE HAS BEEN MUCH discussion about the failure of ""Hoop Dreams"" to get an Oscar nomination for best documentary. ""Not to pick such undeniably worthy films as 'Hoop Dreams' and 'Crumb' smacks of cronyism of the worst sort,"" said Kenneth Turan, writing in The Los Angeles Times. ""For shame, everyone, for shame.""",2,19,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'National Endowment for the Arts', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'National Endowment for the Humanities', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Young, Josh', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Aid (US)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 9, 'major': 'N'}]",1995-02-26T05:00:00+0000,article,Arts & Leisure Desk,Archives,News,nyt://article/c4461a81-35a7-55e7-9bca-2366c8a0ad11,1428,nyt://article/c4461a81-35a7-55e7-9bca-2366c8a0ad11,"FILM;
A Slow Fade for Documentaries?",,,"FILM;
A Slow Fade for Documentaries?",,,,By Josh Young,"[{'firstname': 'Josh', 'middlename': None, 'lastname': 'Young', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
